policy_id,policy_label,target_id,target_label,repeat_index,session_id,round_id,round_index,candidate_id,candidate_index,sampler_role,seed,image_path,selected,carried_forward,baseline_prompt,selection_score,clip_score,dinov2_score
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_fcc987848f8d,1,cand_3831d37b276e,4,counter_probe,515026516,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_3831d37b276e.png,False,False,False,0.80791,0.80791,0.582284
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_605e02707bbb,2,cand_d43fdae8e174,0,incumbent,864675507,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_4559f31e5d50.png,False,True,False,0.879603,0.879603,0.729358
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_605e02707bbb,2,cand_879f82ee8d8a,1,forward_escape,3630224417,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_879f82ee8d8a.png,False,False,False,0.87659,0.87659,0.746612
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_605e02707bbb,2,cand_ce0910ee330d,2,lateral_plus,1839032639,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_ce0910ee330d.png,True,False,False,0.880099,0.880099,0.702975
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_605e02707bbb,2,cand_5a3453780aba,3,lateral_minus,3515472189,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_5a3453780aba.png,False,False,False,0.82735,0.82735,0.648019
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_605e02707bbb,2,cand_680c368b05c9,4,counter_probe,276141825,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_680c368b05c9.png,False,False,False,0.863903,0.863903,0.699645
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_645cbfedd15c,3,cand_6b3fb941b050,0,incumbent,1839032639,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_ce0910ee330d.png,False,True,False,0.880099,0.880099,0.702975
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_645cbfedd15c,3,cand_9ad2b227d797,1,forward_escape,3598942024,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_9ad2b227d797.png,False,False,False,0.788529,0.788529,0.417125
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_645cbfedd15c,3,cand_6603fee9e7ed,2,lateral_plus,2788230493,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_6603fee9e7ed.png,False,False,False,0.88557,0.88557,0.691448
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_645cbfedd15c,3,cand_82bd04f6503c,3,lateral_minus,1619264731,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_82bd04f6503c.png,True,False,False,0.920003,0.920003,0.745642
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_645cbfedd15c,3,cand_6ce26ddbb035,4,counter_probe,4109035985,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_6ce26ddbb035.png,False,False,False,0.854477,0.854477,0.589731
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_ae298eca4adc,4,cand_2b6d148d2543,0,incumbent,1619264731,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_82bd04f6503c.png,True,True,False,0.920003,0.920003,0.745642
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_ae298eca4adc,4,cand_465a46de2c19,1,forward_escape,3903183993,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_465a46de2c19.png,False,False,False,0.835147,0.835147,0.658663
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_ae298eca4adc,4,cand_bacaede5c1dd,2,lateral_plus,235450592,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_bacaede5c1dd.png,False,False,False,0.807035,0.807035,0.623317
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_ae298eca4adc,4,cand_8f38f879f628,3,lateral_minus,4169183303,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_8f38f879f628.png,False,False,False,0.834724,0.834724,0.389372
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_ae298eca4adc,4,cand_aaf31193f2db,4,counter_probe,1759971823,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_aaf31193f2db.png,False,False,False,0.805201,0.805201,0.364781
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_a0fef6133016,5,cand_5407c016b9f4,0,incumbent,1619264731,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_82bd04f6503c.png,False,True,False,0.920003,0.920003,0.745642
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_a0fef6133016,5,cand_4633d8a99ef6,1,forward_escape,2840023320,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_4633d8a99ef6.png,True,False,False,0.922043,0.922043,0.735689
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_a0fef6133016,5,cand_8dd67fd39232,2,lateral_plus,2760322814,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_8dd67fd39232.png,False,False,False,0.805127,0.805127,0.534226
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_a0fef6133016,5,cand_aab72f24d8c3,3,lateral_minus,3429203588,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_aab72f24d8c3.png,False,False,False,0.827968,0.827968,0.581289
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_a0fef6133016,5,cand_54f0a98e3bcd,4,counter_probe,118249537,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_54f0a98e3bcd.png,False,False,False,0.862458,0.862458,0.712057
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_22859542efae,6,cand_e00c23ad3e84,0,incumbent,2840023320,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_4633d8a99ef6.png,True,True,False,0.922043,0.922043,0.735689
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_22859542efae,6,cand_ac134a191065,1,forward_escape,1018117531,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_ac134a191065.png,False,False,False,0.829248,0.829248,0.628605
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_22859542efae,6,cand_098f453c421e,2,lateral_plus,654092384,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_098f453c421e.png,False,False,False,0.846349,0.846349,0.671238
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_22859542efae,6,cand_e14680fe599f,3,lateral_minus,1111984956,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_e14680fe599f.png,False,False,False,0.774751,0.774751,0.442122
carry_forward_baseline,carry-forward baseline,red_bicycle,Red bicycle street photo,0,ses_2222e671ca0c,rnd_22859542efae,6,cand_b7e30df714f6,4,counter_probe,2775222231,paper\results\oracle_incumbent_policy_compact\runs\carry_forward_baseline\red_bicycle\repeat_1\runtime\artifacts\cand_b7e30df714f6.png,False,False,False,0.858655,0.858655,0.716424
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_241e620e7710,1,cand_29dc328d2e76,0,baseline_prompt,176698136,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_29dc328d2e76.png,False,False,True,0.822396,0.822396,0.150703
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_241e620e7710,1,cand_e9b53eed62c4,1,forward_escape,1420764980,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_e9b53eed62c4.png,False,False,False,0.838718,0.838718,0.25682
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_241e620e7710,1,cand_061e0915a882,2,lateral_plus,2058536026,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_061e0915a882.png,True,False,False,0.859532,0.859532,0.641145
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_241e620e7710,1,cand_8d9e4b6de0a6,3,lateral_minus,1708214381,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_8d9e4b6de0a6.png,False,False,False,0.847118,0.847118,0.080766
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_241e620e7710,1,cand_21e183d8c2cd,4,counter_probe,2312457994,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_21e183d8c2cd.png,False,False,False,0.838638,0.838638,0.495685
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_5863c902ba5f,2,cand_71822d769010,0,incumbent,2058536026,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_061e0915a882.png,True,True,False,0.859532,0.859532,0.641145
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_5863c902ba5f,2,cand_836a1183c23c,1,forward_escape,1373616460,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_836a1183c23c.png,False,False,False,0.828772,0.828772,0.26152
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_5863c902ba5f,2,cand_b3090195001f,2,lateral_plus,3059234850,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_b3090195001f.png,False,False,False,0.856768,0.856768,0.355645
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_5863c902ba5f,2,cand_b9c633547f51,3,lateral_minus,3390241732,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_b9c633547f51.png,False,False,False,0.794095,0.794095,0.153473
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_5863c902ba5f,2,cand_c414fc7bce3a,4,counter_probe,2196892453,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_c414fc7bce3a.png,False,False,False,0.816537,0.816537,0.445475
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_3d23d3f24b19,3,cand_16c8d853cb05,0,incumbent,3059234850,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_b3090195001f.png,False,True,False,0.841768,0.856768,0.355645
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_3d23d3f24b19,3,cand_9d1f4b75e52c,1,forward_escape,1178495178,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_9d1f4b75e52c.png,False,False,False,0.835226,0.835226,0.067724
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_3d23d3f24b19,3,cand_ce53bad59f39,2,lateral_plus,2494045323,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_ce53bad59f39.png,False,False,False,0.789481,0.789481,0.523167
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_3d23d3f24b19,3,cand_f5c25ffc84b6,3,lateral_minus,236893610,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_f5c25ffc84b6.png,True,False,False,0.844682,0.844682,0.004113
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_3d23d3f24b19,3,cand_60073f7066f6,4,counter_probe,3589266292,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_60073f7066f6.png,False,False,False,0.830958,0.830958,0.263096
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_1d510c114889,4,cand_2fc60456cefa,0,incumbent,3059234850,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_b3090195001f.png,True,True,False,0.856768,0.856768,0.355645
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_1d510c114889,4,cand_2d0bc4956dc7,1,forward_escape,1320020684,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_2d0bc4956dc7.png,False,False,False,0.749727,0.749727,0.015841
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_1d510c114889,4,cand_6cd5668a87c5,2,lateral_plus,1128973763,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_6cd5668a87c5.png,False,False,False,0.803445,0.803445,0.01936
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_1d510c114889,4,cand_427520d59d80,3,lateral_minus,1433302154,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_427520d59d80.png,False,False,False,0.803081,0.803081,0.086639
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_1d510c114889,4,cand_be89298ed633,4,counter_probe,1316669823,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_be89298ed633.png,False,False,False,0.849356,0.849356,0.036272
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_61bac9c2991c,5,cand_8e91b1349931,0,incumbent,3059234850,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_b3090195001f.png,False,True,False,0.856768,0.856768,0.355645
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_61bac9c2991c,5,cand_a46cfd505b52,1,forward_escape,297686178,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_a46cfd505b52.png,False,False,False,0.865097,0.865097,0.350689
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_61bac9c2991c,5,cand_41b0ae152bc2,2,lateral_plus,3339190020,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_41b0ae152bc2.png,False,False,False,0.812385,0.812385,0.32926
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_61bac9c2991c,5,cand_81c1efa7ae47,3,lateral_minus,3495884901,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_81c1efa7ae47.png,False,False,False,0.861767,0.861767,0.145478
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_61bac9c2991c,5,cand_72affabaa50d,4,counter_probe,282149201,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_72affabaa50d.png,True,False,False,0.90124,0.90124,0.430476
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_636600b4b081,6,cand_12d25c330350,0,incumbent,282149201,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_72affabaa50d.png,True,True,False,0.90124,0.90124,0.430476
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_636600b4b081,6,cand_0cdd391a3f97,1,forward_escape,2480374965,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_0cdd391a3f97.png,False,False,False,0.855046,0.855046,0.575071
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_636600b4b081,6,cand_197be022069a,2,lateral_plus,2762080985,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_197be022069a.png,False,False,False,0.871667,0.871667,0.566504
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_636600b4b081,6,cand_390b372bc944,3,lateral_minus,3496874640,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_390b372bc944.png,False,False,False,0.868531,0.868531,0.631723
soft_penalty,soft incumbent penalty,cat_portrait_bw,Black-and-white cat portrait,0,ses_af0933b3010a,rnd_636600b4b081,6,cand_bb32f4b92e1d,4,counter_probe,3849778864,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\cat_portrait_bw\repeat_1\runtime\artifacts\cand_bb32f4b92e1d.png,False,False,False,0.80873,0.80873,0.576776
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_8f473cd11f51,1,cand_c4752031746f,0,baseline_prompt,4277848057,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_c4752031746f.png,False,False,True,0.826068,0.826068,0.417842
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_8f473cd11f51,1,cand_a1f525705d55,1,forward_escape,338074779,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_a1f525705d55.png,False,False,False,0.760618,0.760618,0.325973
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_8f473cd11f51,1,cand_686e491a6fab,2,lateral_plus,451261895,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_686e491a6fab.png,False,False,False,0.811714,0.811714,0.559436
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_8f473cd11f51,1,cand_48d16801252a,3,lateral_minus,1118220822,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_48d16801252a.png,True,False,False,0.854727,0.854727,0.526697
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_8f473cd11f51,1,cand_ca895b17c163,4,counter_probe,2358780980,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_ca895b17c163.png,False,False,False,0.811716,0.811716,0.314294
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_046c55b3f302,2,cand_0da4a0527071,0,incumbent,1118220822,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_48d16801252a.png,True,True,False,0.854727,0.854727,0.526697
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_046c55b3f302,2,cand_bf7c0ae4f733,1,forward_escape,1815014666,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_bf7c0ae4f733.png,False,False,False,0.788663,0.788663,0.224719
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_046c55b3f302,2,cand_d67a663d80f0,2,lateral_plus,2239769855,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_d67a663d80f0.png,False,False,False,0.812709,0.812709,0.439274
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_046c55b3f302,2,cand_43827a46aa63,3,lateral_minus,3358259922,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_43827a46aa63.png,False,False,False,0.804001,0.804001,0.392597
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_046c55b3f302,2,cand_b51fb934b3df,4,counter_probe,1595645317,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_b51fb934b3df.png,False,False,False,0.796464,0.796464,0.21254
soft_penalty,soft incumbent penalty,mountain_lake,Mountain lake landscape,0,ses_d9a5069d008b,rnd_d20c7c7fe4f1,3,cand_ac7c1444ad8f,0,incumbent,1118220822,paper\results\oracle_incumbent_policy_compact\runs\soft_penalty\mountain_lake\repeat_1\runtime\artifacts\cand_48d16801252a.png,True,True,False,0.839727,0.854727,0.526697
